DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
28,6744,6867,EY,Etihad Airways,EY,Etihad Airways,10415,AUH,12478,JFK,889,2
28,6262,7275,EY,Etihad Airways,EY,Etihad Airways,10415,AUH,13930,ORD,889,2
28,4227,3855,SQ,Singapore Airlines Ltd.,SQ,Singapore Airlines Ltd.,12478,JFK,11760,FRA,882,2
28,3118,3855,SQ,Singapore Airlines Ltd.,SQ,Singapore Airlines Ltd.,11760,FRA,12478,JFK,882,2
28,4922,1137,NK,Spirit Air Lines,NK,Spirit Air Lines,14838,SJO,11697,FLL,699,2
28,5613,1137,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,14838,SJO,699,2
28,3383,1522,NK,Spirit Air Lines,NK,Spirit Air Lines,10711,BOG,11697,FLL,722,2
28,943,552,C5,"Commutair Aka Champlain Enterprises, Inc.",C5,"Commutair Aka Champlain Enterprises, Inc.",12266,IAH,15125,TAM,675,2
28,944,552,C5,"Commutair Aka Champlain Enterprises, Inc.",C5,"Commutair Aka Champlain Enterprises, Inc.",15125,TAM,12266,IAH,675,2
28,4276,8165,EK,Emirates,EK,Emirates,12266,IAH,11455,DXB,627,2
28,4575,8165,EK,Emirates,EK,Emirates,11455,DXB,12266,IAH,627,2
28,3338,3995,EK,Emirates,EK,Emirates,12478,JFK,13560,MXP,637,2
28,6429,8101,EK,Emirates,EK,Emirates,14771,SFO,11455,DXB,637,2
28,5241,7247,EK,Emirates,EK,Emirates,13930,ORD,11455,DXB,637,2
28,4740,7069,EK,Emirates,EK,Emirates,12264,IAD,11455,DXB,637,2
28,4124,3995,EK,Emirates,EK,Emirates,13560,MXP,12478,JFK,637,2
28,5067,7069,EK,Emirates,EK,Emirates,11455,DXB,12264,IAD,637,2
28,4715,7247,EK,Emirates,EK,Emirates,11455,DXB,13930,ORD,637,2
28,7244,8101,EK,Emirates,EK,Emirates,11455,DXB,14771,SFO,637,2
28,7793,8334,EK,Emirates,EK,Emirates,12892,LAX,11455,DXB,882,2
28,8560,8334,EK,Emirates,EK,Emirates,11455,DXB,12892,LAX,882,2
28,4430,4425,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,13303,MIA,12972,LHR,889,2
28,4881,4425,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,12972,LHR,13303,MIA,889,2
28,4288,5456,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,12892,LAX,12972,LHR,836,2
28,4360,4211,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,10397,ATL,12972,LHR,836,2
28,2482,4211,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,12972,LHR,10397,ATL,836,2
28,4004,5456,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,12972,LHR,12892,LAX,836,2
28,2340,992,AC,Air Canada,AC,Air Canada,12889,LAS,16229,YVR,614,2
28,2537,992,AC,Air Canada,AC,Air Canada,16229,YVR,12889,LAS,614,2
28,1996,1612,AC,Air Canada,AC,Air Canada,16217,YUL,11292,DEN,724,2
28,1384,1612,AC,Air Canada,AC,Air Canada,11292,DEN,16217,YUL,724,2
28,4819,4371,AA,American Airlines Inc.,AA,American Airlines Inc.,14100,PHL,11651,FCO,887,3
28,4193,1980,AA,American Airlines Inc.,AA,American Airlines Inc.,14293,PUJ,13930,ORD,614,3
28,3683,1622,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,14210,POS,614,3
28,3806,556,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,11244,CZM,614,3
28,3533,1064,AA,American Airlines Inc.,AA,American Airlines Inc.,11057,CLT,14153,PLS,614,3
28,2573,2029,AA,American Airlines Inc.,AA,American Airlines Inc.,10575,BGI,11057,CLT,614,3
28,3788,1622,AA,American Airlines Inc.,AA,American Airlines Inc.,14210,POS,13303,MIA,614,3
28,4436,556,AA,American Airlines Inc.,AA,American Airlines Inc.,11244,CZM,13303,MIA,614,3
28,3364,2408,AA,American Airlines Inc.,AA,American Airlines Inc.,12478,JFK,14832,SJD,614,3
28,4258,1700,AA,American Airlines Inc.,AA,American Airlines Inc.,12990,LIR,11298,DFW,614,3
28,3239,875,AA,American Airlines Inc.,AA,American Airlines Inc.,13594,MZT,11298,DFW,698,3
28,2801,875,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,13594,MZT,698,3
28,4943,1760,AA,American Airlines Inc.,AA,American Airlines Inc.,11032,CUN,14107,PHX,699,3
28,4493,1554,AA,American Airlines Inc.,AA,American Airlines Inc.,14293,PUJ,12478,JFK,838,3
28,4030,1133,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,10411,AUA,838,3
28,3688,1152,AA,American Airlines Inc.,AA,American Airlines Inc.,14286,PTY,13303,MIA,838,3
28,3713,1133,AA,American Airlines Inc.,AA,American Airlines Inc.,10411,AUA,13303,MIA,838,3
28,3292,2558,AA,American Airlines Inc.,AA,American Airlines Inc.,11052,CLO,12478,JFK,838,3
28,4288,1554,AA,American Airlines Inc.,AA,American Airlines Inc.,12478,JFK,14293,PUJ,838,3
28,6182,4406,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,11625,EZE,887,3
28,6917,1028,AA,American Airlines Inc.,AA,American Airlines Inc.,11032,CUN,11298,DFW,889,3
28,7342,1028,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,11032,CUN,889,3
28,1308,436,MQ,Envoy Air,MQ,Envoy Air,13930,ORD,16271,YYZ,677,3
28,5171,2672,WS,Westjet,WS,Westjet,13830,OGG,16229,YVR,887,3
28,6170,2672,WS,Westjet,WS,Westjet,16229,YVR,13830,OGG,887,3
28,2758,1170,CM,Compania Panamena (Copa),CM,Compania Panamena (Copa),11697,FLL,14286,PTY,614,1
28,3412,1170,CM,Compania Panamena (Copa),CM,Compania Panamena (Copa),14286,PTY,11697,FLL,614,1
28,4913,3930,SK,Scandinavian Airlines Sys.,SK,Scandinavian Airlines Sys.,11618,EWR,10357,ARN,696,4
28,4125,1612,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,14831,SJC,11874,GDL,614,4
28,4068,1612,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,11874,GDL,14831,SJC,614,4
28,3821,1554,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,14312,PVR,14771,SFO,694,4
28,3419,1289,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12889,LAS,11874,GDL,722,4
28,3781,1289,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,12889,LAS,722,4
28,4190,1612,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,14831,SJC,722,4
28,3614,1612,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14831,SJC,11874,GDL,722,4
28,0,1152,DHQ,DHL Aero Expresso,DHQ,DHL Aero Expresso,14286,PTY,13303,MIA,626,4
28,3758,343,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,12073,HAV,15304,TPA,614,4
28,3726,255,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11697,FLL,12073,HAV,614,4
28,2876,817,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11244,CZM,12191,HOU,612,4
28,2805,1199,AA,American Airlines Inc.,AA,American Airlines Inc.,16271,YYZ,11298,DFW,698,4
28,3192,1282,NK,Spirit Air Lines,NK,Spirit Air Lines,14838,SJO,13204,MCO,698,4
28,2821,1282,NK,Spirit Air Lines,NK,Spirit Air Lines,13204,MCO,14838,SJO,698,4
28,5602,549,NK,Spirit Air Lines,NK,Spirit Air Lines,11032,CUN,11697,FLL,699,4
28,5982,1137,NK,Spirit Air Lines,NK,Spirit Air Lines,14838,SJO,11697,FLL,699,4
28,5241,1137,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,14838,SJO,699,4
28,4623,2626,NK,Spirit Air Lines,NK,Spirit Air Lines,12986,LIM,11697,FLL,722,4
28,4452,1522,NK,Spirit Air Lines,NK,Spirit Air Lines,10711,BOG,11697,FLL,722,4
28,3737,2626,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,12986,LIM,722,4
28,4069,1522,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,10711,BOG,722,4
28,1527,866,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,10397,ATL,11907,GGT,638,5
28,1536,866,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11907,GGT,10397,ATL,638,5
28,5789,5225,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,11292,DEN,13518,MUC,359,4
28,5515,5225,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,13518,MUC,11292,DEN,359,4
28,2425,1096,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,13605,NAS,678,5
28,0,6485,CK,China Cargo Airline,CK,China Cargo Airline,14309,PVG,12892,LAX,683,5
28,0,6485,CK,China Cargo Airline,CK,China Cargo Airline,12892,LAX,14309,PVG,683,5
28,6715,5456,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,12892,LAX,12972,LHR,836,5
28,4773,5456,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,12972,LHR,12892,LAX,836,5
28,0,460,5X,United Parcel Service,5X,United Parcel Service,16078,YHM,14730,SDF,626,5
28,0,4362,5X,United Parcel Service,5X,United Parcel Service,10970,CGN,14730,SDF,626,5
28,0,848,5X,United Parcel Service,5X,United Parcel Service,13303,MIA,14739,SDQ,622,5
28,0,848,5X,United Parcel Service,5X,United Parcel Service,14739,SDQ,13303,MIA,622,5
28,3303,899,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11292,DEN,16257,YYC,698,5
28,3827,899,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11292,DEN,16257,YYC,694,5
28,3720,837,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12266,IAH,11244,CZM,614,5
28,3342,717,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12266,IAH,13306,MID,614,5
28,3633,837,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11244,CZM,12266,IAH,614,5
28,3223,717,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13306,MID,12266,IAH,614,5
28,3952,1322,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14312,PVR,11292,DEN,694,5
28,7203,4263,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12264,IAD,13518,MUC,627,5
28,6043,4052,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,13518,MUC,624,5
28,4819,4052,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13518,MUC,11618,EWR,624,5
28,6339,7324,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,11290,DEL,889,5
28,4871,5473,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14771,SFO,10292,AMS,889,5
28,0,1307,6R,Aerounion Aerotransporte de Carga Union SA de CV,6R,Aerounion Aerotransporte de Carga Union SA de CV,12892,LAX,11874,GDL,625,5
28,5605,3667,SN,Brussels Airlines N.V.,SN,Brussels Airlines N.V.,12478,JFK,10752,BRU,696,5
28,3779,3667,SN,Brussels Airlines N.V.,SN,Brussels Airlines N.V.,10752,BRU,12478,JFK,696,5
28,0,710,W8,Cargojet Airways Ltd.,W8,Cargojet Airways Ltd.,16128,YMX,11193,CVG,622,5
28,0,710,W8,Cargojet Airways Ltd.,W8,Cargojet Airways Ltd.,11193,CVG,16128,YMX,622,5
28,4737,1055,WS,Westjet,WS,Westjet,13204,MCO,16271,YYZ,614,5
28,3770,1055,WS,Westjet,WS,Westjet,16271,YYZ,13204,MCO,614,5
28,2755,1180,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12693,KIN,10397,ATL,614,1
28,1977,1180,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,12693,KIN,614,1
28,4800,2194,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12010,GUA,12892,LAX,622,1
28,4136,1734,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11032,CUN,10721,BOS,622,1
28,4266,2319,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12892,LAX,14677,SAL,622,1
28,4118,2194,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12892,LAX,12010,GUA,622,1
28,3826,1734,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10721,BOS,11032,CUN,622,1
28,2735,2012,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,15513,UVF,888,1
28,2735,1785,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13252,MEX,13487,MSP,698,1
28,2462,1785,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13487,MSP,13252,MEX,698,1
28,5710,4694,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,14717,SCL,687,1
28,6335,4694,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14717,SCL,10397,ATL,687,1
28,4773,5111,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10150,ACC,12478,JFK,626,1
28,3905,5111,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,10150,ACC,626,1
28,4326,4886,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14747,SEA,10292,AMS,339,1
28,1873,3385,TP,Tap-Portuguese Airlines,TP,Tap-Portuguese Airlines,11618,EWR,12991,LIS,824,1
28,2703,3385,TP,Tap-Portuguese Airlines,TP,Tap-Portuguese Airlines,12991,LIS,11618,EWR,824,1
28,2343,1443,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,13930,ORD,11032,CUN,612,1
28,2833,877,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14312,PVR,12191,HOU,612,1
28,2808,1189,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11292,DEN,14832,SJD,612,1
28,2860,1443,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11032,CUN,13930,ORD,612,1
28,3110,877,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,12191,HOU,14312,PVR,612,1
28,2893,1189,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14832,SJD,11292,DEN,612,1
28,3605,1384,AC,Air Canada,AC,Air Canada,16217,YUL,11697,FLL,699,1
28,4390,1384,AC,Air Canada,AC,Air Canada,11697,FLL,16217,YUL,699,1
28,2314,2539,BW,Caribbean Airlines Limited,BW,Caribbean Airlines Limited,12478,JFK,11888,GEO,614,1
28,2571,2539,BW,Caribbean Airlines Limited,BW,Caribbean Airlines Limited,11888,GEO,12478,JFK,614,1
28,7143,6850,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,12395,IST,12892,LAX,637,1
28,6997,5223,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,12264,IAD,12395,IST,637,1
28,6063,6703,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,12395,IST,14771,SFO,889,1
28,3502,2078,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14312,PVR,14747,SEA,614,2
28,3065,1218,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14312,PVR,12892,LAX,614,2
28,2618,1271,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14681,SAP,10397,ATL,614,2
28,3749,2078,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14747,SEA,14312,PVR,614,2
28,3720,2685,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14747,SEA,11032,CUN,614,2
28,3702,1815,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14747,SEA,14832,SJD,614,2
28,3395,1134,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10846,BZE,10397,ATL,614,2
28,2682,1271,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,14681,SAP,614,2
28,3467,1134,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,10846,BZE,614,2
28,3491,1218,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12892,LAX,14312,PVR,614,2
28,3132,1815,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14832,SJD,14747,SEA,614,2
28,3335,1096,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,13605,NAS,614,2
28,3142,1096,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13605,NAS,12478,JFK,614,2
28,4261,2098,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10711,BOG,10397,ATL,626,2
28,4360,2473,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10711,BOG,12478,JFK,626,2
28,4043,2098,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,10711,BOG,626,2
28,4057,2473,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,10711,BOG,626,2
28,4632,1657,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13252,MEX,14869,SLC,622,2
28,4461,1553,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13252,MEX,12892,LAX,622,2
28,4884,2090,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13252,MEX,12478,JFK,622,2
28,4144,1366,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12010,GUA,10397,ATL,622,2
28,4311,1657,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14869,SLC,13252,MEX,622,2
28,3696,1701,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,15084,SXM,10397,ATL,622,2
28,3929,1681,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,15084,SXM,12478,JFK,622,2
28,3747,1715,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10411,AUA,10397,ATL,622,2
28,4819,1627,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14838,SJO,10397,ATL,622,2
28,4058,1366,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,12010,GUA,622,2
28,3957,1701,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,15084,SXM,622,2
28,4119,1715,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,10411,AUA,622,2
28,4741,1627,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,14838,SJO,622,2
28,3820,2355,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,15455,UIO,622,2
28,4808,1587,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,12990,LIR,622,2
28,4552,1553,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12892,LAX,13252,MEX,622,2
28,3699,2355,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,15455,UIO,10397,ATL,622,2
28,5069,2090,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,13252,MEX,622,2
28,3985,1681,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,15084,SXM,622,2
28,4880,1587,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12990,LIR,10397,ATL,622,2
28,4491,2310,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14293,PUJ,13487,MSP,888,2
28,4248,1554,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14293,PUJ,12478,JFK,888,2
28,3986,1852,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11433,DTW,14293,PUJ,888,2
28,3068,1664,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11433,DTW,13180,MBJ,888,2
28,3047,1664,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13180,MBJ,11433,DTW,888,2
28,3961,1389,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14739,SDQ,10397,ATL,888,2
28,3124,1720,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14286,PTY,10397,ATL,888,2
28,4399,2310,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13487,MSP,14293,PUJ,888,2
28,4505,1764,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13487,MSP,14832,SJD,888,2
28,3691,1951,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10411,AUA,12478,JFK,888,2
28,3520,1389,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,14739,SDQ,888,2
28,3172,1720,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,14286,PTY,888,2
28,4576,880,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,11032,CUN,888,2
28,3820,1764,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14832,SJD,13487,MSP,888,2
28,4274,1554,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,14293,PUJ,888,2
28,3885,1544,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,13180,MBJ,888,2
28,3745,1951,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,10411,AUA,888,2
28,2239,1819,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11433,DTW,13252,MEX,698,2
28,2518,1819,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13252,MEX,11433,DTW,698,2
28,3877,1441,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14312,PVR,14869,SLC,694,2
28,3884,1441,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14869,SLC,14312,PVR,694,2
28,4725,1695,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,14832,SJD,699,2
28,4558,1695,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14832,SJD,10397,ATL,699,2
28,5456,1117,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13180,MBJ,10397,ATL,687,2
28,7529,2005,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14869,SLC,11032,CUN,687,2
28,7485,2005,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11032,CUN,14869,SLC,687,2
28,6348,1117,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,13180,MBJ,687,2
28,5466,4653,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,11988,GRU,687,2
28,5406,3176,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,12986,LIM,624,2
28,4600,4999,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,11625,EZE,624,2
28,4154,4999,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11625,EZE,10397,ATL,624,2
28,4551,5111,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10150,ACC,12478,JFK,626,2
28,1636,4797,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,13518,MUC,626,2
28,2957,3832,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10517,BCN,12478,JFK,626,2
28,4028,5111,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,10150,ACC,626,2
28,3569,3832,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,10517,BCN,626,2
28,3619,3589,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,13156,MAD,626,2
28,4045,3962,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11433,DTW,10920,CDG,687,2
28,4489,4990,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14869,SLC,10292,AMS,687,2
28,4858,3962,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10920,CDG,11433,DTW,687,2
28,5569,3635,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,10920,CDG,687,2
28,4927,4990,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10292,AMS,14869,SLC,687,2
28,4748,3940,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11433,DTW,10292,AMS,359,2
28,4715,3940,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10292,AMS,11433,DTW,359,2
28,6214,5677,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,15258,TLV,12478,JFK,339,2
28,6642,5677,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,15258,TLV,339,2
28,4681,4886,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10292,AMS,14747,SEA,339,2
28,5664,3643,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10292,AMS,12478,JFK,339,2
28,2495,7487,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12892,LAX,15092,SYD,359,2
28,1983,7487,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,15092,SYD,12892,LAX,359,2
28,3451,343,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,12073,HAV,15304,TPA,614,2
28,3533,343,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,15304,TPA,12073,HAV,614,2
28,3365,1443,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,13930,ORD,11032,CUN,612,2
28,3413,1322,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14312,PVR,11292,DEN,612,2
28,3212,971,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14312,PVR,14107,PHX,612,2
28,2703,1183,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14312,PVR,14908,SNA,612,2
28,3542,1322,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11292,DEN,14312,PVR,612,2
28,2979,549,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11032,CUN,11697,FLL,612,2
28,3433,1760,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11032,CUN,14107,PHX,612,2
28,2802,817,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,12191,HOU,11244,CZM,612,2
28,3395,1453,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,12191,HOU,12990,LIR,612,2
28,2977,182,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11697,FLL,13605,NAS,612,2
28,3719,971,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14107,PHX,14312,PVR,612,2
28,3621,1760,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14107,PHX,11032,CUN,612,2
28,1907,1183,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14908,SNA,14312,PVR,612,2
28,3497,877,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14908,SNA,14832,SJD,612,2
28,3095,877,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14832,SJD,14908,SNA,612,2
28,2445,817,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11244,CZM,12191,HOU,612,2
28,3086,1453,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,12990,LIR,12191,HOU,612,2
